"","created_at","username","profile_image_url","protected","verified","id","name","public_metrics.followers_count","public_metrics.following_count","public_metrics.tweet_count","public_metrics.listed_count","description","entities","location","url","pinned_tweet_id"
"1442","2017-04-28T18:25:18.000Z","TadekPolak","https://pbs.twimg.com/profile_images/1244664883397955586/ete8HVqc_normal.jpg",FALSE,FALSE,"858024340301938689","TadekPolak",     337,     451,   96290,       2,"Tylko prawda bez manipulacji",NA,NA,NA,NA
"1443","2009-06-15T09:00:38.000Z","tvp_info","https://pbs.twimg.com/profile_images/974713408502235137/TPTolZw8_normal.jpg",FALSE,FALSE,"47295451","tvp.info 🇵🇱",  840944,    2008,  341886,    1300,"https://t.co/XzEjWNxvDI #wieszwiecej - najświeższe informacje z kraju i ze świata. Telefon interwencyjny: 601600100",NA,"Warszawa",NA,"1662913883600826371"
"1444","2012-03-12T09:53:46.000Z","RobertTelus","https://pbs.twimg.com/profile_images/1060241527585337344/illr-4ae_normal.jpg",FALSE,FALSE,"522118879","Robert Telus",    4676,    1115,    2866,      53,"Poseł na Sejm RP Prawo i Sprawiedliwość 
przewodniczący Sejmowej komisji Rolnictwa,
przewodniczący Solidarności RI  woj Łódzkiego
telusRobert.biuro@gmail.com",NA,"Opoczno, Polska ","https://t.co/NzGVCm62BQ","1306659450674196484"
"1445","2021-08-31T11:24:36.000Z","Waldemar9533896","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,FALSE,"1432665504087519235","Waldemar",      36,      86,    4590,       0,"",NA,NA,NA,NA
"1446","2019-01-14T12:15:29.000Z","Beata_Andre","https://pbs.twimg.com/profile_images/1640058646083059715/7OWtWeSS_normal.jpg",FALSE,FALSE,"1084786073723637768","Beata André 🇵🇱 🇪🇺",    6523,    3147,    8373,       5,"Aktywistka z Poznania, Liberałka, Inicjatorka i organizatorka protestów #Poznań #KoniecPIS #SnaW @Nowoczesna 💙 #WOŚP ❤️",NA,"Poznań ",NA,NA
"1447","2021-05-21T20:35:22.000Z","Danuta56716713","https://pbs.twimg.com/profile_images/1493551267574075392/u88O3-7Y_normal.jpg",FALSE,FALSE,"1395840544459341827","Danuta",     123,     172,   66970,       0,"",NA,NA,NA,NA
"1448","2022-10-14T08:46:08.000Z","GorzataElzbieta","https://pbs.twimg.com/profile_images/1580989023123800092/-Wpz99dF_normal.jpg",FALSE,FALSE,"1580842213235466240","#protestlogiczny",     398,    1276,   14730,       1,"#protestlogiczny - ZAJMIJMY SIĘ FAKTAMI - GRANICĄ JEST POWINNOŚĆ WOBEC PRAWDY ! ⚠️ wolontariat analityczny 🙂#SondażeSuwerena  wnuczka Żołnierza AK",NA,NA,NA,"1635939993133764609"
"1449","2010-02-20T18:48:15.000Z","MarcinMasny","https://pbs.twimg.com/profile_images/1657661429388812288/unMa8PnA_normal.jpg",FALSE,FALSE,"115994052","Marcin Masny",    5473,     277,   18291,      24,"Born 1964. Still alive. Account managed by my media team.",NA,"Warszawa (Warsaw, Poland)",NA,"1467523690552307714"
"1450","2022-03-13T09:19:35.000Z","Ania10123","https://pbs.twimg.com/profile_images/1502943600971288576/jGugww8a_normal.jpg",FALSE,FALSE,"1502937311423741953","Ania",    2765,    3043,   14915,       0,"Przeciwniczka  PiS - u,   Miłośniczka kwiatów      🌸🌸🌸🌸🌸  🌸🌸🌸",NA,"West Chicago, IL",NA,"1658707680171622404"
"1451","2018-08-21T17:14:57.000Z","Wroc_lawia","https://pbs.twimg.com/profile_images/1637860582224191492/5aZPmKAa_normal.jpg",FALSE,FALSE,"1031952811985199105","Mieczysław ""Rój""",     239,     151,    9832,       7,"Jesli robisz źle, nieważne kim jesteś
Jedynie prawda jest ciekawa- i leży tam, gdzie leży",NA,"Leopolis semper fidelis",NA,"1336054260837068801"
"1452","2019-01-02T09:57:45.000Z","TOPTVPINFO","https://pbs.twimg.com/profile_images/1098616609252524032/2KXveDoe_normal.png",FALSE,FALSE,"1080402760955244544","TOP TVP INFO",   33869,     556,   69222,     144,"Najlepsze materiały wideo prosto z anteny TVP INFO. Informacje i opinie na gorąco.
https://t.co/X1Ipib2bDO #wieszwięcej",NA,"Warszawa, Polska","https://t.co/0UhO1wlXrK",NA
"1453","2011-11-01T11:17:08.000Z","TeleexpressTVP","https://pbs.twimg.com/profile_images/1617006133/tlx_logo_normal.jpg",FALSE,FALSE,"402641066","Teleexpress",   11829,     430,   12168,      66,"Zawsze o 17.00 w TVP1. Ekspresowa podróż przez najświeższe i najważniejsze informacje z kraju i ze świata. Wszystko z drobnym przymrużeniem oka.",NA,NA,"http://t.co/RLgPheDOO2",NA
"1454","2008-08-16T23:26:19.000Z","pisorgpl","https://pbs.twimg.com/profile_images/1306880090291286016/AIQyc6kg_normal.jpg",FALSE,TRUE,"15877628","Prawo i Sprawiedliwość",  339773,     787,   90860,     802,"Oficjalny profil Prawa i Sprawiedliwości 🇵🇱",NA,"Poland","https://t.co/Q05Lj0IXps","1658440381791367169"
"1455","2022-02-24T11:09:21.000Z","BeataStpie5","https://pbs.twimg.com/profile_images/1632365526482599941/Vecxz7st_normal.jpg",FALSE,FALSE,"1496804098825461763","Beata",     644,    1181,   38419,       0,"Polka, matka i żona. Kocham swój kraj.",NA,"Mazowieckie, Polska",NA,NA
"1456","2022-02-28T17:40:34.000Z","BaranekShaun5","https://pbs.twimg.com/profile_images/1646516328642248709/eq8pW3E4_normal.jpg",FALSE,FALSE,"1498351658757234691","CzarnaOwca",     334,     701,   21725,       0,""" XI. Nie bądź obojętny "" - Marian Turski",NA,NA,NA,NA
"1457","2020-11-23T16:20:53.000Z","szylak_artur","https://pbs.twimg.com/profile_images/1605856222250500096/MOPu-l-g_normal.jpg",FALSE,FALSE,"1330909146955329537","ar2rousss",      48,     174,    1520,       6,"Ślązak, Polak, Europejczyk.",NA,"Polska",NA,NA
"1458","2010-02-13T13:11:45.000Z","marekgrobarczyk","https://pbs.twimg.com/profile_images/1186600630086967301/h6R2Kd3b_normal.jpg",FALSE,FALSE,"113915931","Marek Gróbarczyk",    8873,     537,    3140,     151,"👉 Poseł na Sejm RP, 👉 Sekretarz stanu w @MI_GOV_PL, 👉 b. minister gospodarki morskiej i żeglugi śródlądowej, 👉 b. poseł do PE (2009-2015), 👉 @pisorgpl",NA,"Szczecin","https://t.co/fsvUxL5hux",NA
"1459","2021-09-09T21:03:51.000Z","Czerniej1Cezary","https://pbs.twimg.com/profile_images/1647646913997467652/qM9C_KfZ_normal.jpg",FALSE,FALSE,"1436072736485425153","Cez",      36,     150,     956,       0,"",NA,"Poznań, Polska",NA,NA
"1460","2013-09-10T18:41:34.000Z","PrzemekHenzel","https://pbs.twimg.com/profile_images/1053220022833811456/YODTxH7b_normal.jpg",FALSE,FALSE,"1852184286","Przemysław Henzel",    7041,    7090,  137033,      33,"Opinie prywatne.",NA,NA,NA,NA
"1461","2010-03-07T21:57:03.000Z","zemafi","https://pbs.twimg.com/profile_images/1242406462623793152/AkqodQg-_normal.jpg",FALSE,FALSE,"120886253","Rysiek",     285,     560,  123451,       0,"",NA,"Wrocław",NA,"1022872487447719936"
"1462","2010-04-24T17:50:09.000Z","blankade","https://pbs.twimg.com/profile_images/1575792379461877761/fUyRDv3B_normal.jpg",FALSE,FALSE,"136709561","Blanka De | путін хуйло",    1902,    3437,   41581,       7,"WHY DO WE ONLY REST IN PEACE ? 
WHY DON'T WE LIVE IN PEACE TOO ?",NA,"Poland",NA,"1497441114772619272"
"1463","2021-07-06T17:37:06.000Z","Piotrcokle","https://pbs.twimg.com/profile_images/1413242141632077833/jGAahG55_normal.jpg",FALSE,FALSE,"1412465605563850761","Piotr",     222,      88,   27450,      17,"Ślązak emeryt, dziadek, miłośnik rocka i lotnictwa z II wojny 1:72",NA,"Śląskie, Polska",NA,NA
"1464","2017-04-16T16:06:45.000Z","beatax088","https://pbs.twimg.com/profile_images/1049327074371149824/OkxZzlWI_normal.jpg",FALSE,FALSE,"853640815025033220","Beata Kowalczyk #SilniRazem #ProjektJesień",    6395,    6793,  680321,       7,"pierwsza Solidarność 
społeczeństwo obywatelskie
równouprawnienie dla wszystkich",NA,"Polska, Mazowsze",NA,NA
"1465","2009-12-03T09:05:04.000Z","radio_szczecin","https://pbs.twimg.com/profile_images/1344782218611351552/MN3A05cG_normal.jpg",FALSE,FALSE,"94290647","Radio Szczecin",    8182,     104,  107954,     106,"Polskie Radio Szczecin SA              
☎️Antena: 510 777 666
☎️Czujny Telefon: 510 777 222         
📧newsroom@radioszczecin.pl",NA,"Szczecin, Poland","https://t.co/upAdK7fU21",NA
"1466","2020-07-06T20:18:35.000Z","Malgosi89035715","https://pbs.twimg.com/profile_images/1595873554280714241/pKSMwVgj_normal.jpg",FALSE,FALSE,"1280234629950246918","Małgosia",     540,    1444,    2691,       0,"Staram się być tolerancyjna. Chcę być w UE",NA,NA,NA,NA
"1467","2022-02-28T11:42:26.000Z","Piotr73461409","https://pbs.twimg.com/profile_images/1505404193682644992/ilUcXdSX_normal.jpg",FALSE,FALSE,"1498262217174786050","Piotr ***** ***",    1098,    1493,   62162,      10,"Tylko w swoich marzeniach człowiek jest naprawdę wolny...",NA,NA,NA,NA
"1468","2022-09-26T15:32:49.000Z","Rumcajs0212","https://pbs.twimg.com/profile_images/1638278975473569834/tBlmqsKp_normal.jpg",FALSE,FALSE,"1574421653408325633","Rumcajs",    1762,    2840,    7401,      15,"Antypisizm,antykaczyzm,antykukizm wyssany z mlekiem matki jak Rumcajs:) Widzę łajdactwa piswladzy i nie mam zamiaru milczeć. #SnaW",NA," Polska Północna ",NA,NA
"1469","2020-02-29T08:14:05.000Z","Pawe32445794","https://pbs.twimg.com/profile_images/1517900212555161610/sAVrs2N3_normal.jpg",FALSE,FALSE,"1233666665822531587","Paweł",    1272,    2041,  134132,       5,"Rozmowa",NA,NA,NA,NA
"1470","2015-07-22T19:12:29.000Z","PiechowiczM","https://pbs.twimg.com/profile_images/1297137003738411008/VOG-zdiW_normal.jpg",FALSE,FALSE,"3387771969","Mario",      54,     306,   21940,       0,"jak pięknie potrafimy się różnić",NA,"Polska",NA,NA
"1471","2010-10-13T07:58:45.000Z","AndrzejDuda","https://pbs.twimg.com/profile_images/556495456805453826/wKEOCDN0_normal.png",FALSE,TRUE,"202086424","Andrzej Duda", 1816242,     751,    8411,    1818,"",NA,"Kraków / Warszawa","https://t.co/mfe4dwUA1i",NA
"1472","2010-04-28T13:48:18.000Z","mblaszczak","https://pbs.twimg.com/profile_images/928998576541306881/HTrLS6oK_normal.jpg",FALSE,FALSE,"138048156","Mariusz Błaszczak",  219496,    3130,   11042,     678,"Wicepremier, Minister Obrony Narodowej",NA,"Warszawa","https://t.co/LIWqluYmZq","1662368760915795969"
"1473","2017-06-17T18:37:46.000Z","AlicjaDeren","https://pbs.twimg.com/profile_images/934836350171467779/PF7HrQXQ_normal.jpg",FALSE,FALSE,"876146870439075840","Alicja Dereń #ZjednoczonaOpozycja🇪🇺",    1515,    1900,   70934,       3,"",NA,NA,NA,NA
"1474","2016-11-20T19:35:00.000Z","rolnikPL1","https://pbs.twimg.com/profile_images/803179729968918528/ZZg8_1ei_normal.jpg",FALSE,FALSE,"800422207205670912","#RolnikPL 🇵🇱🔅🇩🇪",     600,     463,   13201,      18,"Polska żywność to 🇵🇱 #Polskie 🇵🇱 #Porsche !!!
bez konkurencji w #Europie i #Świecie !!!",NA,"Berlin, Deutschland",NA,NA
"1475","2014-12-30T07:30:10.000Z","topagrar_PL","https://pbs.twimg.com/profile_images/950408879510360064/xbwz3Dal_normal.jpg",FALSE,FALSE,"2950764089","top agrar Polska",    4155,     800,   11616,      19,"Piszemy codziennie o wszystkim, co ważne w branży rolniczej.",NA,"ul. Metalowa 5, 60-118 Poznań","https://t.co/PGlc6fkCha",NA
"1476","2009-07-02T07:46:15.000Z","Platforma_org","https://pbs.twimg.com/profile_images/1183701080540139520/Pb7eSSuB_normal.jpg",FALSE,TRUE,"53003895","PlatformaObywatelska",  255662,     888,  113222,     691,"Oficjalne konto Platformy Obywatelskiej✌️ #KoalicjaObywatelska 🇵🇱 👉 https://t.co/oFjdmlXZvQ",NA,"Polska","https://t.co/SEiUUV4Q6U",NA
"1477","2011-09-17T15:51:48.000Z","donaldtusk","https://pbs.twimg.com/profile_images/990605878993793024/7uuCR4hP_normal.jpg",FALSE,TRUE,"375146901","Donald Tusk", 1627922,     576,    1020,    2194,"Oficjalny profil Donalda Tuska. The official profile of Donald Tusk.",NA,"Warszawa, Polska",NA,NA
"1478","2022-05-27T18:06:43.000Z","Jc88803323C","https://pbs.twimg.com/profile_images/1589605230085378050/Hv7XgvNB_normal.jpg",FALSE,FALSE,"1530249018454032386","Krystyna",      54,      62,    6386,       3,"***** ***",NA,"EUrope",NA,NA
"1479","2017-08-15T07:08:16.000Z","TadeuszWonicki1","https://pbs.twimg.com/profile_images/916646599094390784/b2MVDlMR_normal.jpg",FALSE,FALSE,"897354236375248896","Tadeusz Woźnicki #cwaniak⚡ 🇪🇺🇵🇱⚡",    2001,    2529,   30890,       2,"Z prawdą w PiS jest tak, jak  z dobrobytem w komunizmie - ciągle za horyzontem. Spacerowicz - jeszcze z lat 80-ych.",NA,"Wrocław",NA,"915962880524201985"
"1480","2016-12-25T09:14:18.000Z","ManOfWorseSort","https://pbs.twimg.com/profile_images/1497105653172781084/WxvPbWC8_normal.jpg",FALSE,FALSE,"812949580866318337","👑WOLNE MIASTO👑",    8647,    4205,  170011,      34,"""Czuję durniów wzrok niemiły, 
lecz jeszczem nie poległ.
Żebym ja miał tyle siły,
jak ja ich...
No właśnie."" 
Wojciech Młynarski.",NA,"Polska",NA,"1314596519572631553"
"1481","2018-02-18T20:27:45.000Z","CHARZYNSKIKAROL","https://pbs.twimg.com/profile_images/1212378601255030784/u6X6XB72_normal.png",FALSE,FALSE,"965321961688698882","CHARZYNSKI MICHAL",    3708,    5002,  161257,      35,"Zapraszam charzynskimichal@gmail.com  #Łódź   #ProjektNowaPolska #radiorebeliant",NA,"Łódź, Polska*",NA,NA
"1482","2009-04-22T09:08:45.000Z","jciesz","https://pbs.twimg.com/profile_images/1662193790793183232/LdMVIyk2_normal.jpg",FALSE,FALSE,"34227550","Janusz Cieszyński",   16241,    1699,    4562,     116,"minister cyfryzacji",NA,"Warszawa, Polska","https://t.co/LVY67eVV3p","1644019837956419584"
"1483","2017-03-05T00:58:23.000Z","MK6112","https://pbs.twimg.com/profile_images/1660284098651275266/_god23yb_normal.jpg",FALSE,FALSE,"838191930399997953","P MirosławK 🇵🇱🇪🇺 #SilniRazem",    2002,    1938,  263870,      43,"Patriota ceniący wolnośc i demokrację, liberał 🇵🇱🇪🇺",NA,"Zielona Góra  PO  PL  UE",NA,NA
"1484","2019-01-13T21:44:17.000Z","Bernadeta_CSB","https://pbs.twimg.com/profile_images/1456674468177321991/Sy-M-ctV_normal.jpg",FALSE,FALSE,"1084566828830076929","Bernadeta CSB🇵🇱🇪🇺#SilniRazem #SkasujPIS",    3071,    3401,   22700,       5,"",NA,"Wejherowo, Polska",NA,NA
"1485","2018-11-09T13:26:10.000Z","Piotr84410001","https://pbs.twimg.com/profile_images/1562571392826179585/8HE-4ZpH_normal.jpg",FALSE,FALSE,"1060886262964543493","Piotr",     120,     443,   36079,       0,"Homo sapiens",NA,"EU",NA,NA
"1486","2021-08-30T14:14:59.000Z","adam_banaszek","https://pbs.twimg.com/profile_images/1653679353606160384/NMN-y1td_normal.jpg",FALSE,FALSE,"1432345830107848704","Adam Banan",    2422,    3670,   25957,       2,"Życie to nie bajka ❤❤❤          Drugie nowe trzezwe życie 💖💖💖 #CzasUlicy",NA,"Żyrardów, Polska",NA,NA
"1487","2011-03-05T14:14:42.000Z","Arek_ZdWola","https://pbs.twimg.com/profile_images/1633387024454496257/1czYWUJu_normal.jpg",FALSE,FALSE,"261221770","Arek Ateista, #SilniRazem",    1946,    1843,  107127,      32,"Arek Ateista, #SilniRazem",NA,NA,NA,NA
"1488","2022-10-10T16:22:43.000Z","Elbieta19433657","https://pbs.twimg.com/profile_images/1626208912042074119/q7sb0-NL_normal.jpg",FALSE,FALSE,"1579507534897061890","Elżbieta Stawska",    1790,    2414,    4953,       6,"jestem niemiła, bo sytuacja w Polsce woła o pomstę! wydawczyni, feministka, odważna baba 
#silnirazem",NA,NA,NA,NA
"1489","2015-01-14T22:45:11.000Z","Iwona500","https://pbs.twimg.com/profile_images/555497557204275200/cODDd3FH_normal.jpeg",FALSE,FALSE,"2978938191","Iwona",     111,      26,  145361,       0,"",NA,NA,NA,NA
"1490","2018-11-22T11:57:12.000Z","AgroProfil","https://pbs.twimg.com/profile_images/1575390414156226566/Y3hLmx3V_normal.jpg",FALSE,FALSE,"1065574918836940801","Agro Profil Magazyn Rolniczy",    1167,     323,    3752,       6,"Agro Profil jest ogólnopolskim miesięcznikiem rolniczym skupiającym się na aktualnościach i informacjach z praktyki rolniczej. #żyjemyrolnictwem",NA,"Polska","https://t.co/Hk7Aj24wiq",NA
"1491","2017-08-18T20:27:59.000Z","poprostumag","https://pbs.twimg.com/profile_images/945254406609625088/Y90_kSUk_normal.jpg",FALSE,FALSE,"898642654686318592","Magda #***** ***",    3300,    3552,   81194,       2,"...nie jesteś jednak tak bezwolny, a choćbyś był jak kamień polny, lawina bieg od tego zmienia, po jakich toczy się kamieniach...",NA,NA,NA,NA
"1492","2022-11-06T07:55:03.000Z","Alicja57755512","https://pbs.twimg.com/profile_images/1599803490016153601/6X0GJJuA_normal.jpg",FALSE,FALSE,"1589164290514231296","Alicja",     874,    1127,    3856,       0,"nie toleruje PiSu ⛔⛔⛔⛔⛔⛔⛔",NA,"Szczecin, Polska",NA,NA
"1493","2016-03-23T07:09:02.000Z","oko_press","https://pbs.twimg.com/profile_images/1592195549536583682/Wvc80Wqk_normal.jpg",FALSE,FALSE,"712536618071142400","OKO.press",  219053,    1288,   24307,     514,"https://t.co/l7CAgnlJKF to portal sprawdzający fakty i prowadzący dziennikarskie śledztwa, archiwum życia publicznego.",NA,"Poland","https://t.co/s5ZIwWp194",NA
"1494","2009-04-03T19:27:54.000Z","marcelwadnas","https://pbs.twimg.com/profile_images/816942572555878401/bQGDBHjd_normal.jpg",FALSE,FALSE,"28632906","Marcel Wandas",     123,     300,      92,       2,"dziennikarz https://t.co/WvUyHl6bDl",NA,NA,NA,NA
"1495","2009-12-20T12:06:06.000Z","Gershon24","https://pbs.twimg.com/profile_images/1610580237372346368/5fuUP_uL_normal.jpg",FALSE,FALSE,"98112638","DerShtumme 🇵🇱🇺🇦🇪🇺",     779,    1740,   34420,       2,"""Those who were once slaves, and tore down their chains, won't be subdued even if some have to pay the highest price."" A. Lincoln",NA,"Earth , second turn right ",NA,"1616689207279513602"
"1496","2009-07-26T22:53:21.000Z","mareksy","https://pbs.twimg.com/profile_images/1647657699599867906/d0gb9btK_normal.jpg",FALSE,FALSE,"60418003","mareksy",     644,     189,   80230,       3,"Słowa, których nigdy nie użyjesz w stosunku do matki, i obrazki, których nigdy by ci nie pokazała.",NA,"Kraków Warszawa","https://t.co/fwcAdMFdXh","966397429418307584"
"1497","2016-08-29T07:24:29.000Z","antynazista","https://pbs.twimg.com/profile_images/1606896144403107840/YyrVg_gA_normal.jpg",FALSE,TRUE,"770160173897875456","AntyNazista 🇵🇱",    3766,    4135,    3708,      45,"",NA,"Warszawa, Polska",NA,NA
"1498","2011-09-04T07:27:03.000Z","maribiel1","https://pbs.twimg.com/profile_images/1497513075993452547/7x-N1ScB_normal.jpg",FALSE,FALSE,"367605951","maribiel",     265,     562,   34300,       1,"",NA,"Warsaw",NA,NA
"1499","2018-03-09T05:10:19.000Z","JoannaCarramba","https://pbs.twimg.com/profile_images/1594970773248253952/aYwcn8G1_normal.jpg",FALSE,FALSE,"971976453192540161","Joanna- Belfast #❤️❤️❤️❤️❤️ ❤️❤️❤️🇬🇧🇵🇱.",    2437,    3932,  124376,       2,".Żyję jak chcę, myślę co chcę. PiS to mafia.
Emigracja 👇
JOANNACARRAMBA@101010.pl",NA,"Belfast, Northern Ireland",NA,NA
"1500","2021-12-17T15:01:24.000Z","JoannaK68170875","https://pbs.twimg.com/profile_images/1577081581826711552/dMgw-Xbq_normal.jpg",FALSE,FALSE,"1471857836539977729","Joann.",      36,     103,    2066,       0,"",NA,NA,NA,NA
"1501","2016-12-16T17:49:04.000Z","iwona_gromadzik","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,FALSE,"809817632778125314","Iwona Gromadzik",     186,      75,  108300,       0,"",NA,NA,NA,NA
"1502","2022-03-26T17:01:32.000Z","annta001","https://pbs.twimg.com/profile_images/1507764704411799554/eobrzID4_normal.png",FALSE,FALSE,"1507764578326913027","Antonina",      84,     188,   33637,       0,"8*, proEU,",NA,NA,NA,NA
"1503","2018-01-14T17:23:20.000Z","Jack_Strong49","https://pbs.twimg.com/profile_images/1327920820698697728/IEmIfSec_normal.jpg",FALSE,FALSE,"952591976603451392","Jack Strong#SilniRazem#WYPIERDALAĆ#PISoff",    1534,    2915,   90536,       1,"",NA,NA,NA,"1318261937927585792"
"1504","2020-07-25T14:22:11.000Z","EDomarecka","https://pbs.twimg.com/profile_images/1330124130272894977/HmXYa9x6_normal.jpg",FALSE,FALSE,"1287030322639572994","Elwi",      64,     196,    3292,       0,"",NA,NA,NA,NA
"1505","2022-02-25T20:21:56.000Z","izatomczak1","https://pbs.twimg.com/profile_images/1655297813926879233/3_snJwuV_normal.jpg",FALSE,FALSE,"1497305667996106763","izatomczak",     224,     246,   21982,       0,"#SiećnaWybory🇵🇱🇪🇺#AntyPIS#demokracja",NA,NA,NA,NA
"1506","2020-09-24T18:54:12.000Z","londonlover55","https://pbs.twimg.com/profile_images/1516867317929500674/lCGMkTtU_normal.jpg",FALSE,FALSE,"1309204459948584962","londonlover55",     220,     178,  106180,       0,"",NA,NA,NA,NA
"1507","2020-07-09T14:46:55.000Z","Wojtek03860549","https://pbs.twimg.com/profile_images/1647327117909061636/jOt6RQMY_normal.jpg",FALSE,FALSE,"1281238296602054662","Wojtek",     562,    1228,   13831,       0,"Coś musi się skończyć.... By zaczęło się coś.",NA,"Warszawa, Polska",NA,NA
"1508","2013-08-06T17:42:38.000Z","paskal199","https://pbs.twimg.com/profile_images/1659514270671937536/kr_RW_Ut_normal.jpg",FALSE,FALSE,"1650847568","Małgosia #SnaW",    2793,    3643,  103389,       2,"Magia książek i czytania.Ateistka.Stawiam na dobrych mądrych ludzi.Jest ich więcej 🍀",NA,NA,NA,"1645103332040515590"
"1509","2021-10-28T08:04:33.000Z","kaczor_danuta","https://pbs.twimg.com/profile_images/1453633776395997187/FTTGDuss_normal.png",FALSE,FALSE,"1453633434962829313","Danuta Kaczor",     757,    1616,   40425,       1,"Nauczając ,uczymy się../Seneka./",NA,"Wrocław..",NA,"1561628370802286595"
"1510","2019-03-19T20:19:44.000Z","ewciulka","https://pbs.twimg.com/profile_images/1108102422965174273/zfvkUFpS_normal.jpg",FALSE,FALSE,"1108100764797411328","Ewa_Ewciulka",    1361,     160,   37559,       3,"",NA,"Kraków, Polska ",NA,"1468587023724421120"
"1511","2023-03-15T14:21:36.000Z","ekonomat_pl","https://pbs.twimg.com/profile_images/1636026252602605571/cKP3vCA__normal.jpg",FALSE,TRUE,"1636009282498969600","Ekonomat",     449,     870,    1284,       3,"Strzelamy wiadomościami gospodarczymi niczym z automatu",NA,NA,NA,"1658013350519873537"
"1512","2017-09-14T17:56:43.000Z","bachin1717","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,FALSE,"908389060770713605","Bachin 1717",     580,     972,  174063,       3,"",NA,"Kraków, Polska",NA,NA
"1513","2013-01-01T13:38:04.000Z","marzecmbn","https://pbs.twimg.com/profile_images/735044141856489472/BxDEBos0_normal.jpg",FALSE,FALSE,"1052601294","M. Niciakówna",     237,    1448,   19429,       4,"",NA,NA,NA,NA
"1514","2019-02-07T19:01:45.000Z","LechZaw","https://pbs.twimg.com/profile_images/1093586287456649216/jpNUNiqm_normal.jpg",FALSE,FALSE,"1093585624706232321","Lech Zaw",    2541,    4999,   34768,       0,"Fajny facet",NA,NA,NA,NA
"1515","2019-12-18T17:38:27.000Z","ucja22052198","https://pbs.twimg.com/profile_images/1296154177907970049/Ol5cplrZ_normal.jpg",FALSE,FALSE,"1207354312923533312","Łucja",     581,     845,   30921,       0,",,Milcz albo mów coś lepszego od milczenia"" Pitagoras..☂️☂️☂️☂️☂️✌✌✌",NA,"Góry Stołowe ",NA,NA
"1516","2022-07-09T08:45:49.000Z","fred66514340","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,FALSE,"1545690555241431043","fred",      34,     117,    5107,       0,"konserwatywny liberał,uczeń, pasjonat piłki nożnej i ekonomii",NA,NA,NA,NA
"1517","2022-03-24T15:15:38.000Z","Diabel_68","https://pbs.twimg.com/profile_images/1571470753895223296/c6m3PoHD_normal.jpg",FALSE,TRUE,"1507013177187262470","Stockton Diabeł",    8932,     316,   79350,      71,"Grzeszyć milczeniem, gdy głośno trzeba protestować, to tchórzostwo!",NA,"Kołobrzeg","https://t.co/2GgbQqj3ht","1663065945311420417"
"1518","2016-10-09T19:49:31.000Z","tvp3szczecin","https://pbs.twimg.com/profile_images/1496873659767664645/ZPHJYqIU_normal.jpg",FALSE,FALSE,"785205572408868864","TVP3 Szczecin",    3161,     639,   30806,      27,"Oficjalny profil telewizji TVP3 Szczecin.
Obiektywne przekazywanie zdarzeń dziejących się w regionie. Prezentowanie spraw ważnych dla mieszkańców regionu.",NA,"Szczecin, Polska","https://t.co/9AgHElzVsI",NA
"1519","2016-06-28T16:52:54.000Z","ZosiaZwarszawy","https://pbs.twimg.com/profile_images/830809900691419136/S9UfeOeF_normal.jpg",FALSE,FALSE,"747835173216133120","Zosia Zwarszawy #SilniRazem #SiećNaWybory",    2824,    3669,  192690,      10,"Totalny anty-pis #SilniRazem💪✌️",NA,NA,NA,NA
"1520","2010-10-23T15:26:21.000Z","alexbart1115","https://pbs.twimg.com/profile_images/1657637372719136768/CUaCi8-__normal.jpg",FALSE,FALSE,"206719392","Alexander Bart 🇵🇱🇳🇱🇪🇺",     609,    3828,   63330,       8,"Europeaan, docent geschiedenis en maatschappijleer, met journalistiek in de genen;",NA,"Europa",NA,NA
"1521","2012-09-21T05:40:54.000Z","1_Avenger","https://pbs.twimg.com/profile_images/1639989872780890113/DNwZzIrc_normal.jpg",FALSE,TRUE,"837087487","Steve „Teethgritter” Rogers 🇺🇸 🇪🇺",    3256,    2599,   70147,       8,"MCU, rule of law and motorcycle enthusiast. One of the responsibles for Michał Szczerba in the Polish Parliament. Profile picture by https://t.co/RyPaAHmgKP",NA,"Brooklyn, NY",NA,"1640034343740375040"
"1522","2020-03-21T17:18:34.000Z","PolskaZdrowa","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,FALSE,"1241413861477097478","Zdrowa Polska",     824,    1112,  140455,      13,"",NA,NA,NA,NA
"1523","2014-05-17T11:42:50.000Z","CzujnyObywatel","https://pbs.twimg.com/profile_images/1354525123525693445/qmG8zwHc_normal.jpg",FALSE,FALSE,"2501345040","Czujny Obywatel💙💛",     889,     858,   49695,       1,"Być człowiekiem to właśnie być https://t.co/6hPbY5XIdn znać uczucie wstydu w obliczu nędzy, nawet tej nędzy,której nie jesteśmy winni-Antoine de Saint-Exupery",NA,NA,NA,NA
"1524","2019-12-17T06:29:54.000Z","wo_sza","https://pbs.twimg.com/profile_images/1206828334161825792/aZF5R9fu_normal.jpg",FALSE,FALSE,"1206823772415807713","WoSza",     237,     740,   25603,       0,"",NA,NA,NA,"1662351490881552384"
